date	phos_tot	phos_storm	solids_tot	solids_storm
3/31/1996	1.58	1.58	0.23	0.22
4/1/1996	1.59	1.58	0.23	0.23
4/2/1996	1.63	1.58	0.24	0.23
4/3/1996	1.91	1.91	0.28	0.23
4/4/1996	2.24	1.91	0.33	0.31
4/5/1996	2.13	1.91	0.32	0.31
4/6/1996	2.08	2.07	0.31	0.31
4/7/1996	2.07	2.07	0.31	0.31
4/8/1996	2.07	2.07	0.31	0.31
4/9/1996	2.07	2.07	0.32	0.31
4/10/1996	2.08	2.07	0.32	0.32
4/11/1996	2.13	2.07	0.33	0.32
4/12/1996	2.22	2.22	0.34	0.32
4/13/1996	2.32	2.22	0.36	0.36
4/14/1996	2.28	2.22	0.36	0.36
4/15/1996	2.47	2.47	0.39	0.36
4/16/1996	2.75	2.47	0.45	0.45
4/17/1996	2.47	2.47	0.56	0.45
4/18/1996	2.58	2.58	0.92	0.45
4/19/1996	3.5	2.58	1.6	1.35
4/20/1996	3.9	2.58	2.14	1.35
4/21/1996	2.07	1.58	1.35	1.35
4/22/1996	1.78	1.58	1.03	0.68
4/23/1996	1.58	1.58	0.82	0.68
4/24/1996	1.46	1.32	0.68	0.68
4/25/1996	1.39	1.32	0.57	0.4
4/26/1996	1.32	1.32	0.49	0.4
4/27/1996	1.23	1.16	0.4	0.4
4/28/1996	1.16	1.16	0.34	0.34
4/29/1996	2.2	1.16	0.38	0.34
4/30/1996	5.5	1.22	0.91	0.34
5/1/1996	2.4	1.22	0.33	0.23
5/2/1996	1.22	1.22	0.25	0.23
5/3/1996	1.15	1.09	0.23	0.23
5/4/1996	1.12	1.09	0.22	0.22
5/5/1996	1.09	1.09	0.22	0.22
5/6/1996	1.1	1.1	0.22	0.22
5/7/1996	1.12	1.1	0.22	0.22
5/8/1996	1.17	1.1	0.23	0.22
5/9/1996	1.31	1.31	0.26	0.22
5/10/1996	544.9	1.31	96.4	0.77
5/11/1996	12.29	1.31	1.55	0.77
5/12/1996	3.55	2.71	0.77	0.77
5/13/1996	3.03	2.71	0.65	0.57
5/14/1996	2.71	2.71	0.58	0.57
5/15/1996	2.67	2.23	0.57	0.57
5/16/1996	2.47	2.23	0.52	0.39
5/17/1996	2.23	2.23	0.47	0.39
5/18/1996	1.86	1.68	0.39	0.39
5/19/1996	1.68	1.68	0.35	0.35
5/20/1996	2.5	1.68	0.42	0.35
5/21/1996	2.5	1.47	0.42	0.35
5/22/1996	1.51	1.47	0.31	0.29
5/23/1996	1.47	1.47	0.3	0.29
5/24/1996	1.43	1.38	0.29	0.29
5/25/1996	1.39	1.38	0.28	0.27
5/26/1996	1.38	1.38	0.28	0.27
5/27/1996	1.36	1.36	0.27	0.27
5/28/1996	2.1	1.36	0.36	0.28
5/29/1996	2.4	1.36	0.4	0.28
5/30/1996	1.43	1.35	0.28	0.28
5/31/1996	1.35	1.35	0.26	0.26
6/1/1996	6.23	1.35	1.24	0.26
6/2/1996	41.46	2.94	6.81	0.26
6/3/1996	4.41	2.94	0.4	0.27
6/4/1996	2.94	2.94	0.31	0.27
6/5/1996	2.32	2.32	0.27	0.27
6/6/1996	14.99	2.32	3.64	1.31
6/7/1996	80.21	2.32	10.5	1.31
6/8/1996	6.62	2.36	1.31	1.31
6/9/1996	2.7	2.36	0.85	0.77
6/10/1996	2.36	2.36	0.79	0.77
6/11/1996	2.18	1.74	0.77	0.77
6/12/1996	1.93	1.74	0.72	0.68
6/13/1996	1.74	1.74	0.69	0.68
6/14/1996	1.61	1.51	0.68	0.68
6/15/1996	1.51	1.51	0.67	0.67
6/16/1996	1.61	1.51	0.75	0.67
6/17/1996	392.89	12.26	53.33	0.67
6/18/1996	38.91	12.26	6.48	2.27
6/19/1996	12.26	12.26	2.67	2.27
6/20/1996	12.2	10	2.27	2.27
6/21/1996	11.12	10	2.13	2.03
6/22/1996	10	10	2.03	2.03
6/23/1996	9.91	6.93	2.15	2.03
6/24/1996	9.18	6.93	2.11	1.58
6/25/1996	6.93	6.93	1.7	1.58
6/26/1996	6.06	5.05	1.58	1.58
6/27/1996	5.41	5.05	1.5	1.38
6/28/1996	5.05	5.05	1.49	1.38
6/29/1996	4.4	3.73	1.38	1.38
6/30/1996	4.54	3.73	1.52	1.33
7/1/1996	3.73	3.73	1.33	1.33
7/2/1996	3.56	2.76	1.35	1.33
7/3/1996	3.15	2.76	1.25	0.97
7/4/1996	2.76	2.76	1.06	0.97
7/5/1996	2.65	2.64	0.97	0.97
7/6/1996	2.67	2.64	0.94	0.83
7/7/1996	2.64	2.64	0.89	0.83
7/8/1996	2.6	2.34	0.83	0.83
7/9/1996	2.4	2.34	0.74	0.65
7/10/1996	2.34	2.34	0.69	0.65
7/11/1996	2.31	2.31	0.65	0.65
7/12/1996	2.46	2.31	0.66	0.55
7/13/1996	2.39	2.31	0.62	0.55
7/14/1996	2.23	1.97	0.55	0.55
7/15/1996	2.12	1.97	0.5	0.43
7/16/1996	1.97	1.97	0.45	0.43
7/17/1996	2.01	2.01	0.43	0.43
7/18/1996	81.78	2.01	16.18	0.62
7/19/1996	5.11	2.01	0.87	0.62
7/20/1996	3.11	2.54	0.62	0.62
7/21/1996	2.75	2.54	0.57	0.54
7/22/1996	2.54	2.54	0.54	0.54
7/23/1996	2.45	2.2	0.54	0.54
7/24/1996	2.28	2.2	0.51	0.49
7/25/1996	2.2	2.2	0.51	0.49
7/26/1996	2.07	1.8	0.49	0.49
7/27/1996	1.93	1.8	0.48	0.45
7/28/1996	1.8	1.8	0.46	0.45
7/29/1996	1.72	1.5	0.45	0.45
7/30/1996	1.58	1.5	0.42	0.38
7/31/1996	1.5	1.5	0.4	0.38
8/1/1996	1.48	1.41	0.38	0.38
8/2/1996	1.44	1.41	0.37	0.35
8/3/1996	1.41	1.41	0.35	0.35
8/4/1996	1.47	1.47	0.36	0.35
8/5/1996	3.53	1.47	0.69	0.69
8/6/1996	68.3	1.47	13.25	0.69
8/7/1996	6.47	1.7	1.99	0.69
8/8/1996	1.93	1.7	1.26	0.87
8/9/1996	1.7	1.7	1.03	0.87
8/10/1996	1.59	1.43	0.87	0.87
8/11/1996	1.51	1.43	0.75	0.56
8/12/1996	1.43	1.43	0.63	0.56
8/13/1996	1.4	1.39	0.56	0.56
8/14/1996	1.39	1.39	0.5	0.38
8/15/1996	1.41	1.39	0.45	0.38
8/16/1996	1.33	1.33	0.38	0.38
8/17/1996	1.34	1.33	0.35	0.29
8/18/1996	1.39	1.33	0.32	0.29
8/19/1996	1.41	1.41	0.29	0.29
8/20/1996	1.45	1.41	0.27	0.21
8/21/1996	1.47	1.41	0.25	0.21
8/22/1996	1.41	1.36	0.21	0.21
8/23/1996	1.39	1.36	0.19	0.14
8/24/1996	1.36	1.36	0.17	0.14
8/25/1996	1.31	1.27	0.14	0.14
8/26/1996	1.29	1.27	0.13	0.13
8/27/1996	1.27	1.27	0.13	0.13
8/28/1996	1.23	1.07	0.13	0.13
8/29/1996	1.1	1.07	0.12	0.12
8/30/1996	1.07	1.07	0.12	0.12
8/31/1996	1.05	1.04	0.12	0.12
9/1/1996	1.04	1.04	0.12	0.12
9/2/1996	1.07	1.04	0.12	0.12
9/3/1996	1.08	1.08	0.13	0.12
9/4/1996	1.08	1.08	0.13	0.13
9/5/1996	1.1	1.08	0.13	0.13
9/6/1996	1.11	1.1	0.14	0.13
9/7/1996	1.1	1.1	0.14	0.14
9/8/1996	1.16	1.1	0.15	0.14
9/9/1996	1.17	1.09	0.15	0.14
9/10/1996	1.12	1.09	0.15	0.15
9/11/1996	1.09	1.09	0.15	0.15
9/12/1996	1.06	1.03	0.15	0.15
9/13/1996	1.03	1.03	0.15	0.15
9/14/1996	1.05	1.03	0.15	0.15
9/15/1996	1.09	1.08	0.16	0.15
9/16/1996	1.08	1.08	0.16	0.16
9/17/1996	1.11	1.08	0.17	0.16
9/18/1996	1.15	1.15	0.18	0.16
9/19/1996	1.18	1.15	0.19	0.19
9/20/1996	1.19	1.15	0.2	0.19
9/21/1996	1.25	1.25	0.21	0.19
9/22/1996	1.28	1.25	0.22	0.22
9/23/1996	1.27	1.25	0.22	0.22
9/24/1996	1.29	1.29	0.23	0.22
9/25/1996	1.34	1.29	0.25	0.25
9/26/1996	1.62	1.29	0.3	0.25
9/27/1996	1.72	1.71	0.33	0.25
9/28/1996	1.71	1.71	0.3	0.25
9/29/1996	1.72	1.71	0.28	0.25
9/30/1996	1.72	1.54	0.25	0.25
10/1/1996	1.54	1.54	0.19	0.19
10/2/1996	1.69	1.54	0.2	0.19
10/3/1996	1.87	1.87	0.2	0.19
10/4/1996	2.02	1.87	0.2	0.2
10/5/1996	2.29	1.87	0.21	0.2
10/6/1996	2.41	2.41	0.21	0.2
10/7/1996	2.72	2.41	0.22	0.2
10/8/1996	2.85	2.41	0.21	0.2
10/9/1996	2.86	2.86	0.2	0.2
10/10/1996	2.99	2.86	0.19	0.19
10/11/1996	3.04	2.86	0.19	0.19
10/12/1996	2.89	2.49	0.19	0.19
10/13/1996	2.77	2.49	0.19	0.18
10/14/1996	2.49	2.49	0.18	0.18
10/15/1996	2.34	2.2	0.18	0.18
10/16/1996	2.2	2.2	0.18	0.18
10/17/1996	4.8	2.2	0.7	0.18
10/18/1996	3.2	2.26	0.53	0.18
10/19/1996	2.35	2.26	0.24	0.24
10/20/1996	2.26	2.26	0.25	0.24
10/21/1996	2.31	2.31	0.27	0.24
10/22/1996	2.39	2.31	0.3	0.3
10/23/1996	2.95	2.31	1.6	0.3
10/24/1996	2.28	1.83	0.8	0.3
10/25/1996	2.08	1.83	0.32	0.29
10/26/1996	1.83	1.83	0.3	0.29
10/27/1996	1.65	1.51	0.29	0.29
10/28/1996	1.51	1.51	0.29	0.29
10/29/1996	24.26	1.51	3.31	0.29
10/30/1996	9.91	1.17	0.83	0.29
10/31/1996	1.26	1.17	0.29	0.27
11/1/1996	1.17	1.17	0.27	0.27
11/2/1996	1.21	1.18	0.28	0.27
11/3/1996	1.18	1.18	0.28	0.28
11/4/1996	1.2	1.18	0.29	0.28
11/5/1996	1.17	1.17	0.29	0.28
11/6/1996	1.26	1.17	0.31	0.31
11/7/1996	1.35	1.17	0.34	0.31
11/8/1996	1.26	1.11	0.33	0.31
11/9/1996	1.12	1.11	0.29	0.29
11/10/1996	1.11	1.11	0.3	0.29
11/11/1996	1.1	1.01	0.3	0.29
11/12/1996	1.04	1.01	0.29	0.27
11/13/1996	1.01	1.01	0.28	0.27
11/14/1996	0.94	0.91	0.27	0.27
11/15/1996	0.92	0.91	0.27	0.27
11/16/1996	0.91	0.91	0.27	0.27
11/17/1996	0.93	0.89	0.28	0.27
11/18/1996	0.9	0.89	0.27	0.27
11/19/1996	0.89	0.89	0.27	0.27
11/20/1996	0.89	0.87	0.28	0.27
11/21/1996	0.87	0.87	0.28	0.27
11/22/1996	0.89	0.87	0.29	0.27
11/23/1996	0.83	0.83	0.27	0.27
11/24/1996	0.88	0.83	0.29	0.27
11/25/1996	0.88	0.83	0.29	0.27
11/26/1996	0.82	0.77	0.27	0.27
11/27/1996	0.77	0.77	0.25	0.25
11/28/1996	0.83	0.77	0.27	0.25
11/29/1996	0.91	0.91	0.3	0.25
11/30/1996	3.4	0.91	0.43	0.35
12/1/1996	3.2	0.91	0.42	0.35
12/2/1996	1.07	0.96	0.35	0.35
12/3/1996	1.01	0.96	0.33	0.32
12/4/1996	0.96	0.96	0.32	0.32
12/5/1996	0.96	0.95	0.32	0.32
12/6/1996	0.95	0.95	0.32	0.31
12/7/1996	0.95	0.95	0.32	0.31
12/8/1996	0.95	0.94	0.31	0.31
12/9/1996	0.94	0.94	0.31	0.31
12/10/1996	0.94	0.94	0.31	0.31
12/11/1996	0.93	0.93	0.31	0.31
12/12/1996	0.96	0.93	0.32	0.32
12/13/1996	0.97	0.93	0.33	0.32
12/14/1996	1.01	1.01	0.34	0.32
12/15/1996	6.1	1.01	0.84	0.34
12/16/1996	2.4	1.01	0.43	0.34
12/17/1996	1.02	0.9	0.34	0.34
12/18/1996	0.94	0.9	0.32	0.3
12/19/1996	0.9	0.9	0.31	0.3
12/20/1996	0.89	0.83	0.3	0.3
12/21/1996	0.85	0.83	0.29	0.29
12/22/1996	0.83	0.83	0.29	0.29
12/23/1996	0.83	0.79	0.29	0.29
12/24/1996	0.84	0.79	0.29	0.28
12/25/1996	0.79	0.79	0.28	0.28
12/26/1996	0.78	0.78	0.28	0.28
12/27/1996	0.78	0.78	0.29	0.29
12/28/1996	0.85	0.78	0.32	0.29
12/29/1996	0.82	0.8	0.31	0.29
12/30/1996	0.81	0.8	0.31	0.31
12/31/1996	0.8	0.8	0.31	0.31
1/1/1997	0.78	0.78	0.31	0.31
1/2/1997	0.8	0.78	0.32	0.32
1/3/1997	0.96	0.78	0.33	0.32
1/4/1997	71	7.05	4.6	0.32
1/5/1997	16	7.05	0.51	0.37
1/6/1997	7.05	7.05	0.39	0.37
1/7/1997	5.12	3.05	0.37	0.37
1/8/1997	3.83	3.05	0.37	0.37
1/9/1997	3.05	3.05	0.39	0.37
1/10/1997	2.42	1.4	0.41	0.37
1/11/1997	1.86	1.4	0.42	0.42
1/12/1997	1.4	1.4	0.42	0.42
1/13/1997	1.11	0.86	0.44	0.42
1/14/1997	0.9	0.86	0.46	0.44
1/15/1997	0.86	0.86	0.45	0.44
1/16/1997	0.83	0.8	0.44	0.44
1/17/1997	0.83	0.8	0.41	0.38
1/18/1997	0.8	0.8	0.4	0.38
1/19/1997	0.78	0.76	0.38	0.38
1/20/1997	0.76	0.76	0.37	0.36
1/21/1997	0.76	0.76	0.36	0.36
1/22/1997	43	0.76	2.9	0.36
1/23/1997	5	0.76	0.39	0.33
1/24/1997	0.76	0.76	0.35	0.33
1/25/1997	0.74	0.67	0.33	0.33
1/26/1997	0.69	0.67	0.31	0.27
1/27/1997	0.67	0.67	0.29	0.27
1/28/1997	0.63	0.57	0.27	0.27
1/29/1997	0.59	0.57	0.25	0.24
1/30/1997	0.57	0.57	0.24	0.24
1/31/1997	0.61	0.61	0.25	0.24
2/1/1997	0.63	0.61	0.26	0.25
2/2/1997	5.4	0.61	0.41	0.25
2/3/1997	4.5	0.55	0.25	0.25
2/4/1997	0.58	0.55	0.22	0.2
2/5/1997	0.55	0.55	0.21	0.2
2/6/1997	0.54	0.5	0.2	0.2
2/7/1997	0.52	0.5	0.19	0.17
2/8/1997	0.5	0.5	0.18	0.17
2/9/1997	0.48	0.46	0.17	0.17
2/10/1997	0.47	0.46	0.16	0.15
2/11/1997	0.46	0.46	0.16	0.15
2/12/1997	0.45	0.44	0.15	0.15
2/13/1997	0.44	0.44	0.15	0.15
2/14/1997	0.44	0.44	0.16	0.15
2/15/1997	0.44	0.44	0.16	0.15
2/16/1997	0.45	0.44	0.18	0.18
2/17/1997	0.51	0.44	0.21	0.18
2/18/1997	293.31	29.31	46.88	0.18
2/19/1997	36.51	29.31	2.28	2.28
2/20/1997	29.31	29.31	3.61	2.28
2/21/1997	262.48	16.98	39.16	2.28
2/22/1997	28.43	16.98	1.2	0.52
2/23/1997	16.98	16.98	0.59	0.52
2/24/1997	14.62	13.24	0.52	0.52
2/25/1997	13.27	13.24	0.49	0.49
2/26/1997	13.24	13.24	0.51	0.49
2/27/1997	13.1	12.78	0.52	0.49
2/28/1997	12.78	12.78	0.53	0.53
3/1/1997	202.72	12.78	33.54	0.53
3/2/1997	47	6.24	2	0.53
3/3/1997	16	6.24	0.37	0.17
3/4/1997	6.24	6.24	0.25	0.17
3/5/1997	4.64	2.7	0.17	0.17
3/6/1997	3.35	2.7	0.12	0.09
3/7/1997	2.7	2.7	0.09	0.09
3/8/1997	2.49	2.49	0.15	0.09
3/9/1997	76.58	2.49	17.93	0.76
3/10/1997	16	2.49	0.76	0.76
3/11/1997	12	2.67	0.81	0.76
3/12/1997	2.97	2.67	0.55	0.47
3/13/1997	2.67	2.67	0.48	0.47
3/14/1997	2.53	2.13	0.47	0.47
3/15/1997	2.26	2.13	0.43	0.41
3/16/1997	2.13	2.13	0.41	0.41
3/17/1997	10	2.11	0.63	0.41
3/18/1997	8.9	2.11	0.58	0.44
3/19/1997	2.11	2.11	0.44	0.44
3/20/1997	2.23	2.23	0.48	0.44
3/21/1997	12	2.23	0.52	0.43
3/22/1997	10	2.23	0.49	0.43
3/23/1997	1.85	1.68	0.43	0.43
3/24/1997	1.68	1.68	0.39	0.39
3/25/1997	25	1.68	1.7	0.39
3/26/1997	15	1.87	0.98	0.39
3/27/1997	1.87	1.87	0.47	0.47
3/28/1997	23	1.87	0.59	0.47
3/29/1997	20	1.49	1.6	0.47
3/30/1997	1.66	1.49	1.4	0.38
3/31/1997	1.49	1.49	0.41	0.38
4/1/1997	1.35	1.27	0.38	0.38
4/2/1997	1.28	1.27	0.37	0.37
4/3/1997	1.27	1.27	0.37	0.37
4/4/1997	1.27	1.27	0.37	0.37
4/5/1997	1.34	1.27	0.39	0.39
4/6/1997	1.46	1.27	0.43	0.39
4/7/1997	1.59	1.59	0.47	0.39
4/8/1997	1.79	1.59	0.53	0.52
4/9/1997	1.92	1.59	0.58	0.52
4/10/1997	1.72	1.72	0.52	0.52
4/11/1997	1.74	1.72	0.53	0.53
4/12/1997	2.01	1.72	0.62	0.53
4/13/1997	2.16	1.32	0.67	0.53
4/14/1997	2	1.32	0.62	0.34
4/15/1997	1.32	1.32	0.41	0.34
4/16/1997	1.07	0.97	0.34	0.34
4/17/1997	0.99	0.97	0.32	0.27
4/18/1997	0.97	0.97	0.31	0.27
4/19/1997	0.98	0.98	0.27	0.27
4/20/1997	1.26	0.98	0.39	0.19
4/21/1997	7	0.98	0.91	0.19
4/22/1997	2.9	1.22	0.19	0.19
4/23/1997	1.23	1.22	0.15	0.12
4/24/1997	1.22	1.22	0.12	0.12
4/25/1997	1.21	1.18	0.12	0.12
4/26/1997	1.19	1.18	0.12	0.12
4/27/1997	1.18	1.18	0.12	0.12
4/28/1997	1.18	1.18	0.13	0.12
4/29/1997	1.19	1.18	0.13	0.13
4/30/1997	7.41	1.18	1.5	0.13
5/1/1997	46.36	11	7.2	0.13
5/2/1997	12	11	1.7	0.7
5/3/1997	11	11	1.5	0.7
5/4/1997	3.13	2.63	0.7	0.7
5/5/1997	2.8	2.63	0.7	0.7
5/6/1997	2.63	2.63	0.74	0.7
5/7/1997	2.54	2.42	0.79	0.7
5/8/1997	2.72	2.42	0.95	0.94
5/9/1997	2.42	2.42	0.94	0.94
5/10/1997	2.28	2.07	0.99	0.94
5/11/1997	2.18	2.07	1.05	1.05
5/12/1997	2.07	2.07	1.11	1.05
5/13/1997	2.01	1.9	1.21	1.05
5/14/1997	1.95	1.9	1.31	1.31
5/15/1997	1.9	1.9	1.43	1.31
5/16/1997	1.88	1.88	1.47	1.31
5/17/1997	1.96	1.88	1.26	0.92
5/18/1997	2.04	1.88	1.05	0.92
5/19/1997	2.2	2.2	0.92	0.92
5/20/1997	2.27	2.2	0.76	0.54
5/21/1997	2.35	2.2	0.63	0.54
5/22/1997	2.48	2.48	0.54	0.54
5/23/1997	2.62	2.48	0.46	0.33
5/24/1997	2.76	2.48	0.39	0.33
5/25/1997	2.92	2.92	0.33	0.33
5/26/1997	3.08	2.92	0.28	0.19
5/27/1997	3.15	2.92	0.23	0.19
5/28/1997	3.21	3.21	0.19	0.19
5/29/1997	3.72	3.21	0.18	0.18
5/30/1997	3.52	3.21	0.19	0.18
5/31/1997	3.3	2.98	0.19	0.18
6/1/1997	3.07	2.98	0.2	0.2
6/2/1997	2.98	2.98	0.21	0.2
6/3/1997	2.8	2.66	0.22	0.2
6/4/1997	2.7	2.66	0.23	0.23
6/5/1997	2.66	2.66	0.25	0.23
6/6/1997	2.75	2.26	0.28	0.23
6/7/1997	2.49	2.26	0.28	0.28
6/8/1997	2.26	2.26	0.28	0.28
6/9/1997	2.07	1.94	0.28	0.28
6/10/1997	1.99	1.94	0.3	0.3
6/11/1997	1.94	1.94	0.32	0.3
6/12/1997	1.9	1.86	0.34	0.3
6/13/1997	1.86	1.86	0.36	0.36
6/14/1997	1.91	1.86	0.39	0.36
6/15/1997	3.04	2.55	0.63	0.36
6/16/1997	34.75	2.55	4.96	0.43
6/17/1997	2.55	2.55	0.49	0.43
6/18/1997	2.21	2.07	0.43	0.43
6/19/1997	2.09	2.07	0.41	0.41
6/20/1997	2.07	2.07	0.41	0.41
6/21/1997	19.52	6.72	3.37	0.41
6/22/1997	8.46	6.72	0.69	0.55
6/23/1997	6.72	6.72	0.55	0.55
6/24/1997	8.53	8.51	0.74	0.55
6/25/1997	9.02	8.51	0.84	0.84
6/26/1997	8.51	8.51	0.85	0.84
6/27/1997	8.03	7.32	0.86	0.84
6/28/1997	7.71	7.32	0.89	0.89
6/29/1997	7.32	7.32	0.9	0.89
6/30/1997	7.7	6.24	1.01	0.89
7/1/1997	7.28	6.24	1	0.81
7/2/1997	6.24	6.24	0.9	0.81
7/3/1997	5.36	4.84	0.81	0.81
7/4/1997	5.21	4.84	0.82	0.8
7/5/1997	4.84	4.84	0.8	0.8
7/6/1997	5.16	4.61	0.89	0.8
7/7/1997	4.61	4.61	0.83	0.83
7/8/1997	31.43	4.61	6.07	0.83
7/9/1997	5.09	4.28	0.9	0.83
7/10/1997	4.44	4.28	0.71	0.56
7/11/1997	4.28	4.28	0.61	0.56
7/12/1997	4.4	4.4	0.56	0.56
7/13/1997	4.53	4.4	0.52	0.4
7/14/1997	4.58	4.4	0.48	0.4
7/15/1997	4.29	4.28	0.4	0.4
7/16/1997	4.28	4.28	0.36	0.34
7/17/1997	4.46	4.28	0.34	0.34
7/18/1997	4.44	3.72	0.36	0.34
7/19/1997	4.12	3.72	0.35	0.34
7/20/1997	3.72	3.72	0.34	0.34
7/21/1997	20.66	3.88	2.87	0.34
7/22/1997	3.96	3.88	0.61	0.61
7/23/1997	3.88	3.88	0.62	0.61
7/24/1997	3.69	3.69	0.61	0.61
7/25/1997	3.78	3.69	0.66	0.66
7/26/1997	3.73	3.69	0.67	0.66
7/27/1997	22.79	3.01	5.21	0.66
7/28/1997	4.62	3.01	1.28	0.65
7/29/1997	3.01	3.01	0.73	0.65
7/30/1997	2.2	1.66	0.65	0.65
7/31/1997	1.76	1.66	0.61	0.58
8/1/1997	1.66	1.66	0.58	0.58
8/2/1997	1.74	1.74	0.61	0.58
8/3/1997	1.82	1.74	0.64	0.64
8/4/1997	2	1.74	0.7	0.64
8/5/1997	1.9	1.84	0.67	0.64
8/6/1997	1.84	1.84	0.64	0.62
8/7/1997	1.84	1.84	0.64	0.62
8/8/1997	1.78	1.75	0.62	0.62
8/9/1997	1.75	1.75	0.61	0.61
8/10/1997	1.75	1.75	0.61	0.61
8/11/1997	1.75	1.75	0.61	0.61
8/12/1997	11.59	1.75	1.69	0.62
8/13/1997	2.43	1.75	0.92	0.62
8/14/1997	2.11	1.93	0.62	0.62
8/15/1997	2.04	1.93	0.56	0.49
8/16/1997	1.93	1.93	0.49	0.49
8/17/1997	3.8	1.81	0.81	0.49
8/18/1997	3.3	1.81	0.73	0.34
8/19/1997	1.81	1.81	0.37	0.34
8/20/1997	1.77	1.77	0.34	0.34
8/21/1997	1.83	1.77	0.33	0.28
8/22/1997	1.91	1.77	0.32	0.28
8/23/1997	1.81	1.59	0.28	0.28
8/24/1997	1.72	1.59	0.25	0.2
8/25/1997	1.59	1.59	0.22	0.2
8/26/1997	1.57	1.51	0.2	0.2
8/27/1997	1.58	1.51	0.2	0.18
8/28/1997	1.51	1.51	0.19	0.18
8/29/1997	1.47	1.45	0.18	0.18
8/30/1997	1.46	1.45	0.17	0.16
8/31/1997	1.45	1.45	0.17	0.16
9/1/1997	1.37	1.24	0.16	0.16
9/2/1997	1.27	1.24	0.14	0.13
9/3/1997	1.24	1.24	0.14	0.13
9/4/1997	1.19	1.07	0.13	0.13
9/5/1997	1.13	1.07	0.12	0.11
9/6/1997	1.07	1.07	0.11	0.11
9/7/1997	1.06	1.06	0.11	0.11
9/8/1997	1.19	1.06	0.12	0.12
9/9/1997	1.38	1.06	0.14	0.12
9/10/1997	1.36	1.28	0.14	0.12
9/11/1997	1.31	1.28	0.13	0.12
9/12/1997	1.28	1.28	0.13	0.12
9/13/1997	1.22	1.09	0.12	0.12
9/14/1997	1.2	1.09	0.13	0.12
9/15/1997	1.09	1.09	0.12	0.12
9/16/1997	1.08	1.04	0.12	0.12
9/17/1997	1.14	1.04	0.14	0.13
9/18/1997	1.04	1.04	0.13	0.13
9/19/1997	1.04	1.04	0.13	0.13
9/20/1997	1.09	1.04	0.15	0.15
9/21/1997	1.12	1.04	0.15	0.15
9/22/1997	1.07	1.07	0.15	0.15
9/23/1997	1.09	1.07	0.16	0.16
9/24/1997	1.11	1.07	0.17	0.16
9/25/1997	1.04	1.03	0.17	0.16
9/26/1997	1.07	1.03	0.18	0.18
9/27/1997	1.03	1.03	0.18	0.18
9/28/1997	1.11	1.11	0.19	0.18
9/29/1997	1.18	1.11	0.21	0.21
9/30/1997	1.4	1.11	0.25	0.21
10/1/1997	1.64	1.53	0.23	0.21
10/2/1997	1.53	1.53	0.22	0.22
10/3/1997	1.55	1.53	0.23	0.22
10/4/1997	2.05	2.05	0.31	0.22
10/5/1997	2.06	2.05	0.32	0.32
10/6/1997	2.2	2.05	0.35	0.32
10/7/1997	2.28	1.71	0.37	0.32
10/8/1997	1.95	1.71	0.33	0.29
10/9/1997	1.71	1.71	0.29	0.29
10/10/1997	1.72	1.7	0.3	0.29
10/11/1997	1.7	1.7	0.3	0.29
10/12/1997	1.7	1.7	0.29	0.29
10/13/1997	2.29	1.9	0.39	0.29
10/14/1997	1.96	1.9	0.33	0.3
10/15/1997	1.9	1.9	0.32	0.3
10/16/1997	1.86	1.67	0.3	0.3
10/17/1997	1.79	1.67	0.29	0.26
10/18/1997	1.67	1.67	0.27	0.26
10/19/1997	1.65	1.6	0.26	0.26
10/20/1997	1.62	1.6	0.25	0.25
10/21/1997	1.6	1.6	0.25	0.25
10/22/1997	1.6	1.59	0.25	0.25
10/23/1997	1.59	1.59	0.24	0.24
10/24/1997	1.63	1.59	0.25	0.24
10/25/1997	1.63	1.63	0.24	0.24
10/26/1997	1.69	1.63	0.25	0.24
10/27/1997	1.82	1.63	0.26	0.24
10/28/1997	1.7	1.63	0.24	0.24
10/29/1997	1.67	1.63	0.24	0.22
10/30/1997	1.63	1.63	0.23	0.22
10/31/1997	1.62	1.62	0.22	0.22
11/1/1997	1.77	1.62	0.23	0.21
11/2/1997	1.76	1.62	0.22	0.21
11/3/1997	1.8	1.8	0.21	0.21
11/4/1997	1.83	1.8	0.21	0.2
11/5/1997	1.83	1.8	0.2	0.2
11/6/1997	1.98	1.79	0.2	0.2
11/7/1997	1.9	1.79	0.19	0.16
11/8/1997	1.79	1.79	0.17	0.16
11/9/1997	1.81	1.8	0.16	0.16
11/10/1997	1.85	1.8	0.16	0.13
11/11/1997	1.8	1.8	0.15	0.13
11/12/1997	1.75	1.75	0.13	0.13
11/13/1997	1.75	1.75	0.13	0.12
11/14/1997	1.79	1.75	0.12	0.12
11/15/1997	1.79	1.75	0.12	0.12
11/16/1997	1.75	1.75	0.11	0.1
11/17/1997	1.78	1.75	0.11	0.1
11/18/1997	1.82	1.82	0.1	0.1
11/19/1997	1.85	1.82	0.1	0.1
11/20/1997	1.89	1.82	0.1	0.1
11/21/1997	1.93	1.93	0.1	0.1
11/22/1997	2.06	1.93	0.1	0.1
11/23/1997	2.28	1.93	0.11	0.1
11/24/1997	2.36	2.36	0.11	0.1
11/25/1997	2.62	2.36	0.12	0.12
11/26/1997	2.93	2.36	0.14	0.12
11/27/1997	3.29	3.29	0.15	0.12
11/28/1997	3.71	3.29	0.17	0.17
11/29/1997	4.12	3.29	0.19	0.17
11/30/1997	4.98	4.98	0.22	0.17
