COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
477725,99999, ,1990,10,1,64,44,64,54,0,11,0, ,0, ,0
477725,99999, ,1990,10,2,67,47,66,57,0,8,0, ,0, ,0
477725,99999, ,1990,10,3,66,60,64,63,0,2,0.12, ,0, ,0
477725,99999, ,1990,10,4,67,47,65,57,0,8,0.54, ,0, ,0
477725,99999, ,1990,10,5,80,51,80,66,1,0,0, ,0, ,0
477725,99999, ,1990,10,6,80,66,66,73,8,0,0, ,0, ,0
477725,99999, ,1990,10,7,66,45,49,56,0,9,0.03, ,0, ,0
477725,99999, ,1990,10,8,49,44,44,47,0,18,0.11, ,0, ,0
477725,99999, ,1990,10,9,50,43,48,47,0,18,0.14, ,0, ,0
477725,99999, ,1990,10,10,48,43,45,46,0,19,0.63, ,0, ,0
477725,99999, ,1990,10,11,58,33,55,46,0,19,0.21, ,0, ,0
477725,99999, ,1990,10,12,64,42,57,53,0,12,0, ,0, ,0
477725,99999, ,1990,10,13,57,42,53,50,0,15,0, ,0, ,0
477725,99999, ,1990,10,14,56,41,53,49,0,16,0.35, ,0, ,0
477725,99999, ,1990,10,15,60,41,60,51,0,14,0, ,0, ,0
477725,99999, ,1990,10,16,60,43,57,52,0,13,0, ,0, ,0
477725,99999, ,1990,10,17,68,54,66,61,0,4,0, ,0, ,0
477725,99999, ,1990,10,18,66,37,43,52,0,13,0.28, ,0, ,0
477725,99999, ,1990,10,19,46,30,46,38,0,27,0, ,0, ,0
477725,99999, ,1990,10,20,56,42,56,49,0,16,0, ,0, ,0
477725,99999, ,1990,10,21,57,42,51,50,0,15,0.20, ,0, ,0
477725,99999, ,1990,10,22,52,33,50,43,0,22,0, ,0, ,0
477725,99999, ,1990,10,23,57,40,55,49,0,16,0, ,0, ,0
477725,99999, ,1990,10,24,55,42,49,49,0,16,0, ,0, ,0
477725,99999, ,1990,10,25,49,33,45,41,0,24,0, ,0, ,0
477725,99999, ,1990,10,26,52,33,50,43,0,22,0, ,0, ,0
477725,99999, ,1990,10,27,59,43,49,51,0,14,0, ,0, ,0
477725,99999, ,1990,10,28,49,38,43,44,0,21,0, ,0, ,0
477725,99999, ,1990,10,29,52,35,50,44,0,21,0, ,0, ,0
477725,99999, ,1990,10,30,55,44,51,50,0,15,0, ,0, ,0
477725,99999, ,1990,10,31,54,44,53,49,0,16,0, ,0, ,0,50.7,58.7,42.6,80,30,9,444,2.61,0

477725,99999, ,1990,11,1,64,44,59,54,0,11,0, ,0, ,0
477725,99999, ,1990,11,2,75,52,65,64,0,1,T,null,0, ,0
477725,99999, ,1990,11,3,65,47,47,56,0,9,0.03, ,0, ,0
477725,99999, ,1990,11,4,50,35,42,43,0,22,0.24, ,0, ,0
477725,99999, ,1990,11,5,42,35,38,39,0,26,0.61, ,0, ,0
477725,99999, ,1990,11,6,40,33,39,37,0,28,0.02, ,0, ,0
477725,99999, ,1990,11,7,39,33,33,36,0,29,0.03, ,0, ,0
477725,99999, ,1990,11,8,39,24,39,32,0,33,0, ,0, ,0
477725,99999, ,1990,11,9,39,33,37,36,0,29,0.26, ,0.8, ,0
477725,99999, ,1990,11,10,44,30,40,37,0,28,0, ,0, ,0
477725,99999, ,1990,11,11,43,27,40,35,0,30,0, ,0, ,0
477725,99999, ,1990,11,12,40,29,37,35,0,30,0, ,0, ,0
477725,99999, ,1990,11,13,42,25,38,34,0,31,0, ,0, ,0
477725,99999, ,1990,11,14,55,34,55,45,0,20,0, ,0, ,0
477725,99999, ,1990,11,15,69,38,67,54,0,11,0, ,0, ,0
477725,99999, ,1990,11,16,67,48,48,58,0,7,0, ,0, ,0
477725,99999, ,1990,11,17,52,33,44,43,0,22,0, ,0, ,0
477725,99999, ,1990,11,18,47,39,44,43,0,22,0, ,0, ,0
477725,99999, ,1990,11,19,52,40,47,46,0,19,0, ,0, ,0
477725,99999, ,1990,11,20,48,34,47,41,0,24,0, ,0, ,0
477725,99999, ,1990,11,21,54,46,54,50,0,15,0.18, ,0, ,0
477725,99999, ,1990,11,22,62,35,52,49,0,16,0, ,0, ,0
477725,99999, ,1990,11,23,52,35,35,44,0,21,0, ,0, ,0
477725,99999, ,1990,11,24,43,26,42,35,0,30,0, ,0, ,0
477725,99999, ,1990,11,25,50,34,36,42,0,23,0, ,0, ,0
477725,99999, ,1990,11,26,43,31,43,37,0,28,0.06, ,0, ,0
477725,99999, ,1990,11,27,59,43,50,51,0,14,0.15, ,0, ,0
477725,99999, ,1990,11,28,55,30,37,43,0,22,0.26, ,0, ,0
477725,99999, ,1990,11,29,37,21,35,29,0,36,0, ,0, ,0
477725,99999, ,1990,11,30,49,28,47,39,0,26,0, ,0, ,0,42.6,50.5,34.7,75,21,0,663,1.84,0.8

477725,99999, ,1990,12,1,47,36,40,42,0,23,0, ,0, ,0
477725,99999, ,1990,12,2,40,24,35,32,0,33,0, ,0, ,0
477725,99999, ,1990,12,3,35,30,31,33,0,32,0.76, ,7.0, ,7
477725,99999, ,1990,12,4,31,20,26,26,0,39,0.21, ,3.0, ,10
477725,99999, ,1990,12,5,35,12,33,24,0,41,0, ,0, ,9
477725,99999, ,1990,12,6,33,27,30,30,0,35,0, ,0, ,9
477725,99999, ,1990,12,7,36,25,35,31,0,34,0, ,0, ,9
477725,99999, ,1990,12,8,43,29,39,36,0,29,0, ,0, ,7
477725,99999, ,1990,12,9,50,30,44,40,0,25,0, ,0, ,6
477725,99999, ,1990,12,10,44,35,36,40,0,25,0, ,0, ,5
477725,99999, ,1990,12,11,44,35,41,40,0,25,0, ,0, ,4
477725,99999, ,1990,12,12,50,32,41,41,0,24,0, ,0, ,2
477725,99999, ,1990,12,13,41,28,28,35,0,30,0, ,0, ,2
477725,99999, ,1990,12,14,34,23,34,29,0,36,0, ,0, ,2
477725,99999, ,1990,12,15,38,32,34,35,0,30,0.31, ,0, ,0
477725,99999, ,1990,12,16,35,25,33,30,0,35,T,null,0, ,0
477725,99999, ,1990,12,17,37,32,35,35,0,30,0.21, ,0, ,0
477725,99999, ,1990,12,18,35,30,32,33,0,32,0.17, ,0, ,0
477725,99999, ,1990,12,19,34,20,34,27,0,38,0, ,0, ,0
477725,99999, ,1990,12,20,41,34,41,38,0,27,0, ,0, ,0
477725,99999, ,1990,12,21,41,32,32,37,0,28,0, ,0, ,0
477725,99999, ,1990,12,22,34,2,2,18,0,47,0.02, ,0, ,0
477725,99999, ,1990,12,23,5,-3,3,1,0,64,0, ,0, ,0
477725,99999, ,1990,12,24,9,-6,9,2,0,63,0, ,0, ,0
477725,99999, ,1990,12,25,26,-10,-2,8,0,57,0, ,0, ,0
477725,99999, ,1990,12,26,6,-10,5,-2,0,67,0, ,0, ,0
477725,99999, ,1990,12,27,31,2,30,17,0,48,0, ,0, ,0
477725,99999, ,1990,12,28,35,27,35,31,0,34,0, ,0, ,0
477725,99999, ,1990,12,29,38,15,15,27,0,38,0.07, ,0, ,0
477725,99999, ,1990,12,30,17,9,11,13,0,52,0.06, ,2.0, ,2
477725,99999, ,1990,12,31,15,-2,15,7,0,58,0, ,0, ,2,26.7,33.5,19.8,50,-10,0,1179,1.81,12.0

477725,99999, ,1991,01,1,26,12,22,19,0,46,0, ,0, ,1
477725,99999, ,1991,01,2,22,10,10,16,0,49,0, ,0, ,1
477725,99999, ,1991,01,3,15,-3,14,6,0,59,0, ,0, ,1
477725,99999, ,1991,01,4,18,3,18,11,0,54,0, ,0, ,1
477725,99999, ,1991,01,5,27,17,22,22,0,43,0.35, ,5.5, ,6
477725,99999, ,1991,01,6,22,9,17,16,0,49,0, ,0, ,6
477725,99999, ,1991,01,7,25,6,24,16,0,49,T,null,T,null,6
477725,99999, ,1991,01,8,34,23,34,29,0,36,0, ,0, ,5
477725,99999, ,1991,01,9,34,23,25,29,0,36,0.06, ,1.0, ,5
477725,99999, ,1991,01,10,28,10,28,19,0,46,T,null,T,null,5
477725,99999, ,1991,01,11,29,24,29,27,0,38,0.33, ,4.8, ,8
477725,99999, ,1991,01,12,32,22,31,27,0,38,0.28, ,3.3, ,10
477725,99999, ,1991,01,13,32,23,32,28,0,37,0, ,0, ,10
477725,99999, ,1991,01,14,38,27,37,33,0,32,0, ,0, ,9
477725,99999, ,1991,01,15,37,32,33,35,0,30,0, ,0, ,8
477725,99999, ,1991,01,16,33,28,28,31,0,34,0.17, ,2.0, ,9
477725,99999, ,1991,01,17,32,24,30,28,0,37,0, ,0, ,9
477725,99999, ,1991,01,18,30,18,29,24,0,41,0, ,0, ,9
477725,99999, ,1991,01,19,43,27,40,35,0,30,0, ,0, ,7
477725,99999, ,1991,01,20,40,18,18,29,0,36,T,null,T,null,7
477725,99999, ,1991,01,21,18,5,11,12,0,53,0, ,0, ,7
477725,99999, ,1991,01,22,16,-3,16,7,0,58,0, ,0, ,7
477725,99999, ,1991,01,23,33,13,13,23,0,42,0.03, ,0.5, ,7
477725,99999, ,1991,01,24,13,0,5,7,0,58,0, ,0, ,7
477725,99999, ,1991,01,25,11,-7,9,2,0,63,0, ,0, ,7
477725,99999, ,1991,01,26,23,0,20,12,0,53,0, ,0, ,7
477725,99999, ,1991,01,27,28,12,24,20,0,45,0, ,0, ,7
477725,99999, ,1991,01,28,32,20,25,26,0,39,0, ,0, ,6
477725,99999, ,1991,01,29,25,8,10,17,0,48,0.02, ,0.8, ,7
477725,99999, ,1991,01,30,14,-5,14,5,0,60,0, ,0, ,7
477725,99999, ,1991,01,31,19,6,17,13,0,52,0, ,0, ,7,19.9,26.7,13.0,43,-7,0,1391,1.24,17.9

477725,99999, ,1991,02,1,35,9,33,22,0,43,0, ,0, ,6
477725,99999, ,1991,02,2,46,25,41,36,0,29,0, ,0, ,6
477725,99999, ,1991,02,3,50,34,45,42,0,23,0, ,0, ,5
477725,99999, ,1991,02,4,50,35,48,43,0,22,0, ,0, ,4
477725,99999, ,1991,02,5,48,36,37,42,0,23,0, ,0, ,3
477725,99999, ,1991,02,6,37,34,36,36,0,29,T,null,0, ,2
477725,99999, ,1991,02,7,40,32,36,36,0,29,0, ,0, ,1
477725,99999, ,1991,02,8,54,30,52,42,0,23,0, ,0, ,0
477725,99999, ,1991,02,9,52,34,40,43,0,22,0, ,0, ,0
477725,99999, ,1991,02,10,40,24,30,32,0,33,0, ,0, ,0
477725,99999, ,1991,02,11,30,13,22,22,0,43,0, ,0, ,0
477725,99999, ,1991,02,12,31,12,31,22,0,43,0, ,0, ,0
477725,99999, ,1991,02,13,33,27,31,30,0,35,0, ,0, ,0
477725,99999, ,1991,02,14,31,18,21,25,0,40,0.17, ,3.5, ,3
477725,99999, ,1991,02,15,22,3,14,13,0,52,0.03, ,0.3, ,3
477725,99999, ,1991,02,16,28,3,27,16,0,49,0.06, ,0.5, ,4
477725,99999, ,1991,02,17,33,22,32,28,0,37,T,null,T,null,3
477725,99999, ,1991,02,18,34,22,34,28,0,37,0.15, ,0, ,3
477725,99999, ,1991,02,19,37,34,34,36,0,29,0.02, ,0, ,1
477725,99999, ,1991,02,20,42,22,41,32,0,33,0, ,0, ,0
477725,99999, ,1991,02,21,49,31,46,40,0,25,0, ,0, ,0
477725,99999, ,1991,02,22,51,28,28,40,0,25,0, ,0, ,0
477725,99999, ,1991,02,23,28,20,27,24,0,41,0.08, ,1.0, ,1
477725,99999, ,1991,02,24,32,22,27,27,0,38,0.19, ,2.5, ,3
477725,99999, ,1991,02,25,27,5,21,16,0,49,0, ,0, ,3
477725,99999, ,1991,02,26,28,8,25,18,0,47,0, ,0, ,3
477725,99999, ,1991,02,27,29,11,27,20,0,45,0, ,0, ,3
477725,99999, ,1991,02,28,38,21,99999,30,0,35,0, ,0, ,2,29.8,37.7,22.0,54,3,0,979,0.70,7.8

477725,99999, ,1991,03,1,40,34,40,37,0,28,0.42, ,0, ,0
477725,99999, ,1991,03,2,41,18,20,30,0,35,0.68, ,0, ,0
477725,99999, ,1991,03,3,25,14,23,20,0,45,0, ,0, ,0
477725,99999, ,1991,03,4,35,14,34,25,0,40,0, ,0, ,0
477725,99999, ,1991,03,5,40,26,38,33,0,32,0, ,0, ,0
477725,99999, ,1991,03,6,43,26,32,35,0,30,0, ,0, ,0
477725,99999, ,1991,03,7,32,17,28,25,0,40,0, ,0, ,0
477725,99999, ,1991,03,8,38,20,38,29,0,36,0.02, ,0, ,0
477725,99999, ,1991,03,9,40,29,38,35,0,30,0.04, ,0, ,0
477725,99999, ,1991,03,10,38,23,37,31,0,34,0, ,0, ,0
477725,99999, ,1991,03,11,39,28,38,34,0,31,0, ,0, ,0
477725,99999, ,1991,03,12,38,27,35,33,0,32,0, ,0, ,0
477725,99999, ,1991,03,13,36,29,33,33,0,32,0, ,0, ,0
477725,99999, ,1991,03,14,37,27,36,32,0,33,0, ,0, ,0
477725,99999, ,1991,03,15,40,28,40,34,0,31,0, ,0, ,0
477725,99999, ,1991,03,16,42,27,40,35,0,30,0, ,0, ,0
477725,99999, ,1991,03,17,40,32,39,36,0,29,0, ,0, ,0
477725,99999, ,1991,03,18,48,31,47,40,0,25,0.09, ,0, ,0
477725,99999, ,1991,03,19,59,34,58,47,0,18,0, ,0, ,0
477725,99999, ,1991,03,20,58,34,41,46,0,19,0, ,0, ,0
477725,99999, ,1991,03,21,49,37,49,43,0,22,0.02, ,0, ,0
477725,99999, ,1991,03,22,49,36,42,43,0,22,0, ,0, ,0
477725,99999, ,1991,03,23,48,37,39,43,0,22,0.39, ,0, ,0
477725,99999, ,1991,03,24,39,32,37,36,0,29,0.03, ,0, ,0
477725,99999, ,1991,03,25,45,29,44,37,0,28,0, ,0, ,0
477725,99999, ,1991,03,26,52,38,52,45,0,20,0.04, ,0, ,0
477725,99999, ,1991,03,27,69,42,55,56,0,9,0.41, ,0, ,0
477725,99999, ,1991,03,28,59,27,39,43,0,22,0.15, ,0, ,0
477725,99999, ,1991,03,29,39,23,31,31,0,34,0.05, ,0, ,0
477725,99999, ,1991,03,30,37,19,34,28,0,37,0, ,0, ,0
477725,99999, ,1991,03,31,49,29,44,39,0,26,T,null,T,null,0,35.7,43.4,28.0,69,14,0,901,2.34,0

477725,99999, ,1991,04,1,52,31,44,42,0,23,0, ,0, ,0
477725,99999, ,1991,04,2,45,30,43,38,0,27,0, ,0, ,0
477725,99999, ,1991,04,3,46,33,44,40,0,25,0, ,0, ,0
477725,99999, ,1991,04,4,52,38,44,45,0,20,0.02, ,0, ,0
477725,99999, ,1991,04,5,79,40,60,60,0,5,0.05, ,0, ,0
477725,99999, ,1991,04,6,88,49,87,69,4,0,0.01, ,0, ,0
477725,99999, ,1991,04,7,87,55,59,71,6,0,0, ,0, ,0
477725,99999, ,1991,04,8,59,41,50,50,0,15,0.21, ,0, ,0
477725,99999, ,1991,04,9,50,35,43,43,0,22,1.01, ,0, ,0
477725,99999, ,1991,04,10,45,29,45,37,0,28,0.51, ,1.5, ,1
477725,99999, ,1991,04,11,47,32,39,40,0,25,0, ,0, ,0
477725,99999, ,1991,04,12,41,32,39,37,0,28,0.02, ,0, ,0
477725,99999, ,1991,04,13,44,35,42,40,0,25,0.11, ,0, ,0
477725,99999, ,1991,04,14,54,38,53,46,0,19,0.81, ,0, ,0
477725,99999, ,1991,04,15,54,37,54,46,0,19,0.54, ,0, ,0
477725,99999, ,1991,04,16,62,39,58,51,0,14,0.03, ,0, ,0
477725,99999, ,1991,04,17,60,37,48,49,0,16,0, ,0, ,0
477725,99999, ,1991,04,18,49,38,47,44,0,21,0, ,0, ,0
477725,99999, ,1991,04,19,52,38,48,45,0,20,0, ,0, ,0
477725,99999, ,1991,04,20,55,35,43,45,0,20,0, ,0, ,0
477725,99999, ,1991,04,21,49,35,47,42,0,23,0, ,0, ,0
477725,99999, ,1991,04,22,55,35,54,45,0,20,0, ,0, ,0
477725,99999, ,1991,04,23,56,40,50,48,0,17,0.06, ,0, ,0
477725,99999, ,1991,04,24,53,39,53,46,0,19,0, ,0, ,0
477725,99999, ,1991,04,25,54,41,50,48,0,17,0, ,0, ,0
477725,99999, ,1991,04,26,56,42,55,49,0,16,0, ,0, ,0
477725,99999, ,1991,04,27,57,45,53,51,0,14,0.22, ,0, ,0
477725,99999, ,1991,04,28,57,41,55,49,0,16,0, ,0, ,0
477725,99999, ,1991,04,29,57,42,52,50,0,15,0.02, ,0, ,0
477725,99999, ,1991,04,30,59,44,57,52,0,13,0.02, ,0, ,0,47.0,55.8,38.2,88,29,10,542,3.64,1.5

477725,99999, ,1991,05,1,58,44,52,51,0,14,0, ,0, ,0
477725,99999, ,1991,05,2,58,41,56,50,0,15,0, ,0, ,0
477725,99999, ,1991,05,3,57,35,41,46,0,19,0, ,0, ,0
477725,99999, ,1991,05,4,52,38,44,45,0,20,0, ,0, ,0
477725,99999, ,1991,05,5,42,40,41,41,0,24,0.32, ,0, ,0
477725,99999, ,1991,05,6,48,39,48,44,0,21,0.14, ,0, ,0
477725,99999, ,1991,05,7,57,38,56,48,0,17,0, ,0, ,0
477725,99999, ,1991,05,8,58,43,46,51,0,14,0.13, ,0, ,0
477725,99999, ,1991,05,9,57,40,57,49,0,16,0, ,0, ,0
477725,99999, ,1991,05,10,61,44,59,53,0,12,0, ,0, ,0
477725,99999, ,1991,05,11,76,50,65,63,0,2,0, ,0, ,0
477725,99999, ,1991,05,12,79,60,77,70,5,0,0, ,0, ,0
477725,99999, ,1991,05,13,83,60,82,72,7,0,0, ,0, ,0
477725,99999, ,1991,05,14,85,62,78,74,9,0,0, ,0, ,0
477725,99999, ,1991,05,15,80,54,71,67,2,0,0, ,0, ,0
477725,99999, ,1991,05,16,79,59,79,69,4,0,0.29, ,0, ,0
477725,99999, ,1991,05,17,81,46,62,64,0,1,0.06, ,0, ,0
477725,99999, ,1991,05,18,45,42,99999,44,0,21,0.07, ,0, ,0
477725,99999, ,1991,05,19,57,42,52,50,0,15,0, ,0, ,0
477725,99999, ,1991,05,20,63,42,63,53,0,12,0, ,0, ,0
477725,99999, ,1991,05,21,64,41,60,53,0,12,0, ,0, ,0
477725,99999, ,1991,05,22,63,53,57,58,0,7,0.01, ,0, ,0
477725,99999, ,1991,05,23,75,51,61,63,0,2,0, ,0, ,0
477725,99999, ,1991,05,24,84,53,84,69,4,0,0.09, ,0, ,0
477725,99999, ,1991,05,25,84,49,59,67,2,0,0.01, ,0, ,0
477725,99999, ,1991,05,26,72,51,64,62,0,3,0.05, ,0, ,0
477725,99999, ,1991,05,27,85,60,74,73,8,0,0, ,0, ,0
477725,99999, ,1991,05,28,76,49,74,63,0,2,0, ,0, ,0
477725,99999, ,1991,05,29,79,58,70,69,4,0,0, ,0, ,0
477725,99999, ,1991,05,30,79,60,73,70,5,0,0.02, ,0, ,0
477725,99999, ,1991,05,31,75,54,56,65,0,0,0.46, ,0, ,0,58.2,68.1,48.3,85,35,50,249,1.65,0

477725,99999, ,1991,06,1,75,54,56,65,0,0,0.15, ,0, ,0
477725,99999, ,1991,06,2,72,55,67,64,0,1,0.20, ,0, ,0
477725,99999, ,1991,06,3,67,51,62,59,0,6,0, ,0, ,0
477725,99999, ,1991,06,4,65,51,60,58,0,7,0, ,0, ,0
477725,99999, ,1991,06,5,65,52,65,59,0,6,0, ,0, ,0
477725,99999, ,1991,06,6,68,55,65,62,0,3,0, ,0, ,0
477725,99999, ,1991,06,7,74,54,72,64,0,1,0, ,0, ,0
477725,99999, ,1991,06,8,75,60,70,68,3,0,0, ,0, ,0
477725,99999, ,1991,06,9,80,58,78,69,4,0,0, ,0, ,0
