COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
219067,99999, ,2002,10,1,79,61,71,70,5,0,0.05, ,0, ,0
219067,99999, ,2002,10,2,71,50,50,61,0,4,0.24, ,0, ,0
219067,99999, ,2002,10,3,53,48,52,51,0,14,0.13, ,0, ,0
219067,99999, ,2002,10,4,66,52,52,59,0,6,0.92, ,0, ,0
219067,99999, ,2002,10,5,57,41,53,49,0,16,0.04, ,0, ,0
219067,99999, ,2002,10,6,59,45,46,52,0,13,0.23, ,0, ,0
219067,99999, ,2002,10,7,48,35,47,42,0,23,0.03, ,0, ,0
219067,99999, ,2002,10,8,67,44,62,56,0,9,0, ,0, ,0
219067,99999, ,2002,10,9,62,38,53,50,0,15,0, ,0, ,0
219067,99999, ,2002,10,10,69,44,62,57,0,8,0.66, ,0, ,0
219067,99999, ,2002,10,11,74,48,69,61,0,4,0, ,0, ,0
219067,99999, ,2002,10,12,69,50,50,60,0,5,0.30, ,0, ,0
219067,99999, ,2002,10,13,54,33,49,44,0,21,0, ,0, ,0
219067,99999, ,2002,10,14,62,34,58,48,0,17,0.01, ,0, ,0
219067,99999, ,2002,10,15,58,42,43,50,0,15,0, ,0, ,0
219067,99999, ,2002,10,16,46,27,41,37,0,28,0, ,0, ,0
219067,99999, ,2002,10,17,45,35,43,40,0,25,0, ,0, ,0
219067,99999, ,2002,10,18,56,35,46,46,0,19,0.16, ,0, ,0
219067,99999, ,2002,10,19,46,39,39,43,0,22,0, ,0, ,0
219067,99999, ,2002,10,20,41,29,40,35,0,30,0, ,0, ,0
219067,99999, ,2002,10,21,43,35,99999,39,0,26,0.27, ,9999.9,null,99999
219067,99999, ,2002,10,22,40,35,37,38,0,27,0.04, ,0, ,99999
219067,99999, ,2002,10,23,42,32,39,37,0,28,0, ,0, ,99999
219067,99999, ,2002,10,24,39,31,38,35,0,30,0, ,0, ,99999
219067,99999, ,2002,10,25,41,38,41,40,0,25,0.14, ,0, ,99999
219067,99999, ,2002,10,26,46,35,43,41,0,24,0, ,0, ,0
219067,99999, ,2002,10,27,43,28,40,36,0,29,0, ,0, ,0
219067,99999, ,2002,10,28,44,35,42,40,0,25,0.03, ,0, ,0
219067,99999, ,2002,10,29,46,40,43,43,0,22,0.04, ,0, ,0
219067,99999, ,2002,10,30,50,33,42,42,0,23,0, ,0, ,0
219067,99999, ,2002,10,31,42,29,31,36,0,29,0, ,0, ,0,46.1,53.5,38.7,79,27,5,582,3.29,0

219067,99999, ,2002,11,1,40,23,35,32,0,33,0, ,0, ,0
219067,99999, ,2002,11,2,47,28,38,38,0,27,0, ,0, ,0
