COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
474961,14837, ,1990,10,1,67,40, ,54,0,11,T,null,0, ,0
474961,14837, ,1990,10,2,72,35, ,54,0,11,0, ,0, ,0
474961,14837, ,1990,10,3,73,50, ,62,0,3,0.45, ,0, ,0
474961,14837, ,1990,10,4,67,47, ,57,0,8,0, ,0, ,0
474961,14837, ,1990,10,5,81,46, ,64,0,1,0, ,0, ,0
474961,14837, ,1990,10,6,79,53, ,66,1,0,0, ,0, ,0
474961,14837, ,1990,10,7,55,38, ,47,0,18,T,null,0, ,0
474961,14837, ,1990,10,8,45,39, ,42,0,23,0.20, ,0, ,0
474961,14837, ,1990,10,9,47,40, ,44,0,21,T,null,0, ,0
474961,14837, ,1990,10,10,43,33, ,38,0,27,0.83, ,3.0, ,0
474961,14837, ,1990,10,11,58,30, ,44,0,21,0, ,0, ,1
474961,14837, ,1990,10,12,59,31, ,45,0,20,0, ,0, ,0
474961,14837, ,1990,10,13,60,31, ,46,0,19,0, ,0, ,0
474961,14837, ,1990,10,14,62,43, ,53,0,12,0.27, ,0, ,0
474961,14837, ,1990,10,15,57,39, ,48,0,17,0, ,0, ,0
474961,14837, ,1990,10,16,67,46, ,57,0,8,0, ,0, ,0
474961,14837, ,1990,10,17,74,46, ,60,0,5,0.33, ,0, ,0
474961,14837, ,1990,10,18,46,35, ,41,0,24,0.09, ,0.1, ,0
474961,14837, ,1990,10,19,50,26, ,38,0,27,0, ,0, ,0
474961,14837, ,1990,10,20,62,45, ,54,0,11,0.04, ,0, ,0
474961,14837, ,1990,10,21,52,28, ,40,0,25,0.04, ,0, ,0
474961,14837, ,1990,10,22,53,24, ,39,0,26,0, ,0, ,0
474961,14837, ,1990,10,23,59,35, ,47,0,18,0, ,0, ,0
474961,14837, ,1990,10,24,55,31, ,43,0,22,0, ,0, ,0
474961,14837, ,1990,10,25,49,25, ,37,0,28,0, ,0, ,0
474961,14837, ,1990,10,26,56,30, ,43,0,22,0, ,0, ,0
474961,14837, ,1990,10,27,58,39, ,49,0,16,0, ,0, ,0
474961,14837, ,1990,10,28,50,27, ,39,0,26,0, ,0, ,0
474961,14837, ,1990,10,29,63,28, ,46,0,19,0, ,0, ,0
474961,14837, ,1990,10,30,68,42, ,55,0,10,0, ,0, ,0
474961,14837, ,1990,10,31,67,38, ,53,0,12,0, ,0, ,0,48.3,59.8,36.8,81,24,1,511,2.25,3.1

474961,14837, ,1990,11,1,72,48, ,60,0,5,0, ,0, ,0
474961,14837, ,1990,11,2,67,55, ,61,0,4,0.01, ,0, ,0
474961,14837, ,1990,11,3,60,37, ,49,0,16,0.21, ,0, ,0
474961,14837, ,1990,11,4,39,34, ,37,0,28,0.16, ,T,null,0
474961,14837, ,1990,11,5,36,32, ,34,0,31,0.27, ,2.3, ,0
474961,14837, ,1990,11,6,40,28, ,34,0,31,0.06, ,0.7, ,0
474961,14837, ,1990,11,7,36,21, ,29,0,36,T,null,T,null,1
474961,14837, ,1990,11,8,36,18, ,27,0,38,0.03, ,0.5, ,T
474961,14837, ,1990,11,9,37,24, ,31,0,34,0.10, ,1.0, ,1
474961,14837, ,1990,11,10,48,23, ,36,0,29,0, ,0, ,0
474961,14837, ,1990,11,11,49,19, ,34,0,31,0.01, ,T,null,0
474961,14837, ,1990,11,12,43,23, ,33,0,32,0, ,0, ,0
474961,14837, ,1990,11,13,45,22, ,34,0,31,0, ,0, ,0
474961,14837, ,1990,11,14,67,33, ,50,0,15,0, ,0, ,0
474961,14837, ,1990,11,15,68,49, ,59,0,6,0, ,0, ,0
474961,14837, ,1990,11,16,61,31, ,46,0,19,0, ,0, ,0
474961,14837, ,1990,11,17,52,22, ,37,0,28,0, ,0, ,0
474961,14837, ,1990,11,18,52,38, ,45,0,20,0, ,0, ,0
474961,14837, ,1990,11,19,57,30, ,44,0,21,0, ,0, ,0
474961,14837, ,1990,11,20,56,28, ,42,0,23,T,null,0, ,0
474961,14837, ,1990,11,21,64,43, ,54,0,11,0.29, ,0, ,0
474961,14837, ,1990,11,22,53,30, ,42,0,23,0, ,0, ,0
474961,14837, ,1990,11,23,49,30, ,40,0,25,0, ,0, ,0
474961,14837, ,1990,11,24,51,29, ,40,0,25,0, ,0, ,0
474961,14837, ,1990,11,25,49,27, ,38,0,27,0, ,0, ,0
474961,14837, ,1990,11,26,65,25, ,45,0,20,0.04, ,0, ,0
474961,14837, ,1990,11,27,65,42, ,54,0,11,0.47, ,0, ,0
474961,14837, ,1990,11,28,42,24, ,33,0,32,0, ,0, ,0
474961,14837, ,1990,11,29,37,20, ,29,0,36,0, ,0, ,0
474961,14837, ,1990,11,30,49,31, ,40,0,25,0, ,0, ,0,41.0,51.5,30.5,72,18,0,713,1.65,4.5

474961,14837, ,1990,12,1,49,24, ,37,0,28,0, ,0, ,0
474961,14837, ,1990,12,2,37,15, ,26,0,39,T,null,T,null,0
474961,14837, ,1990,12,3,32,23, ,28,0,37,2.19, ,17.3, ,7
474961,14837, ,1990,12,4,24,4, ,14,0,51,0, ,0, ,17
474961,14837, ,1990,12,5,35,3, ,19,0,46,0, ,0, ,17
474961,14837, ,1990,12,6,33,21, ,27,0,38,0, ,0, ,15
474961,14837, ,1990,12,7,36,18, ,27,0,38,0, ,0, ,14
474961,14837, ,1990,12,8,43,14, ,29,0,36,0, ,0, ,12
474961,14837, ,1990,12,9,47,25, ,36,0,29,0, ,0, ,11
474961,14837, ,1990,12,10,39,19, ,29,0,36,0, ,0, ,8
474961,14837, ,1990,12,11,42,21, ,32,0,33,0, ,0, ,6
474961,14837, ,1990,12,12,45,21, ,33,0,32,0, ,0, ,5
474961,14837, ,1990,12,13,34,10, ,22,0,43,0, ,0, ,3
474961,14837, ,1990,12,14,32,8, ,20,0,45,0.22, ,1.9, ,3
474961,14837, ,1990,12,15,35,29, ,32,0,33,0.19, ,1.7, ,5
474961,14837, ,1990,12,16,31,21, ,26,0,39,0, ,0, ,4
474961,14837, ,1990,12,17,34,31, ,33,0,32,0.32, ,1.7, ,4
474961,14837, ,1990,12,18,33,19, ,26,0,39,T,null,T,null,4
474961,14837, ,1990,12,19,33,21, ,27,0,38,0.01, ,0.1, ,4
474961,14837, ,1990,12,20,38,29, ,34,0,31,0.02, ,0, ,4
474961,14837, ,1990,12,21,35,14, ,25,0,40,0.02, ,T,null,3
474961,14837, ,1990,12,22,14,-5, ,5,0,60,T,null,T,null,3
474961,14837, ,1990,12,23,1,99999, ,99999,99999,99999,0, ,0, ,3
474961,14837, ,1990,12,24,17,-7, ,5,0,60,0, ,0, ,3
474961,14837, ,1990,12,25,20,-9, ,6,0,59,T,null,T,null,3
474961,14837, ,1990,12,26,7,99999, ,99999,99999,99999,0, ,0, ,3
474961,14837, ,1990,12,27,27,7, ,17,0,48,0, ,0, ,3
474961,14837, ,1990,12,28,35,22, ,29,0,36,0.40, ,T,null,3
474961,14837, ,1990,12,29,34,5, ,20,0,45,0.05, ,T,null,2
474961,14837, ,1990,12,30,7,-1, ,3,0,62,0.04, ,0.3, ,2
474961,14837, ,1990,12,31,15,-3, ,6,0,59,0, ,0, ,3,22.1,30.5,13.8,49,-9,0,1212,3.46,23.0

474961,14837, ,1991,01,1,25,13, ,19,0,46,0, ,0, ,3
474961,14837, ,1991,01,2,19,-1, ,9,0,56,0.05, ,0.5, ,3
474961,14837, ,1991,01,3,15,-6, ,5,0,60,0, ,0, ,3
474961,14837, ,1991,01,4,17,-2, ,8,0,57,0, ,0, ,3
474961,14837, ,1991,01,5,29,5, ,17,0,48,0.33, ,3.2, ,4
474961,14837, ,1991,01,6,16,-5, ,6,0,59,0, ,0, ,6
474961,14837, ,1991,01,7,15,-7, ,4,0,61,T,null,T,null,6
474961,14837, ,1991,01,8,28,1, ,15,0,50,0.03, ,0.5, ,6
474961,14837, ,1991,01,9,27,3, ,15,0,50,0, ,0, ,7
474961,14837, ,1991,01,10,27,0, ,14,0,51,0.07, ,1.0, ,6
474961,14837, ,1991,01,11,28,25, ,27,0,38,0.35, ,4.5, ,7
474961,14837, ,1991,01,12,32,24, ,28,0,37,0.02, ,0.2, ,12
474961,14837, ,1991,01,13,30,20, ,25,0,40,0.01, ,0.1, ,11
474961,14837, ,1991,01,14,38,21, ,30,0,35,0, ,0, ,11
474961,14837, ,1991,01,15,35,28, ,32,0,33,0.16, ,1.7, ,9
474961,14837, ,1991,01,16,29,24, ,27,0,38,0.04, ,0.4, ,11
474961,14837, ,1991,01,17,32,12, ,22,0,43,T,null,T,null,11
474961,14837, ,1991,01,18,30,12, ,21,0,44,0, ,0, ,11
474961,14837, ,1991,01,19,41,27, ,34,0,31,0, ,0, ,11
474961,14837, ,1991,01,20,36,14, ,25,0,40,0.03, ,0.9, ,10
474961,14837, ,1991,01,21,14,-9, ,3,0,62,T,null,T,null,10
474961,14837, ,1991,01,22,30,99999, ,99999,99999,99999,0.02, ,0.3, ,10
474961,14837, ,1991,01,23,34,7, ,21,0,44,0.01, ,0.1, ,10
474961,14837, ,1991,01,24,8,-8, ,0,0,65,0, ,0, ,10
474961,14837, ,1991,01,25,10,99999, ,99999,99999,99999,0, ,0, ,10
474961,14837, ,1991,01,26,18,-2, ,8,0,57,0, ,0, ,10
474961,14837, ,1991,01,27,26,11, ,19,0,46,0, ,0, ,9
474961,14837, ,1991,01,28,31,13, ,22,0,43,0, ,0, ,9
474961,14837, ,1991,01,29,13,-4, ,5,0,60,0.05, ,0.9, ,9
474961,14837, ,1991,01,30,11,99999, ,99999,99999,99999,T,null,0.2, ,10
